genotype_id,crop,site,season,rep,block,row,tree_position,evaluation_date,evaluator,fruit_weight_g,brix_content,skin_color_score,flesh_firmness_kg,disease_resistance_score,tree_vigor_score,yield_kg_per_tree,days_to_maturity,fruit_length_mm,fruit_width_mm
MNG-2020-0002,mango,Hoedspruit_A,2023-2024,3,B2,10,4,2024-02-27,TM_02,332.88,13.47,4.0,3.93,4.0,6.0,59.74,151.71,74.6,69.42
MNG-2020-0003,mango,Hoedspruit_A,2023-2024,1,B3,16,16,2024-02-27,TM_03,319.08,,5.0,5.42,5.0,4.0,,131.22,127.36,86.85
MNG-2020-0003,mango,Hoedspruit_A,2023-2024,3,B4,19,20,2024-02-19,TM_03,283.95,16.03,6.0,4.11,4.0,5.0,93.06,136.73,111.89,88.98
MNG-2020-0004,mango,Hoedspruit_A,2023-2024,1,B3,15,29,2024-02-03,TM_01,354.04,17.46,6.0,8.15,5.0,5.0,68.08,134.17,82.58,
MNG-2020-0004,mango,Hoedspruit_A,2023-2024,2,B3,2,22,2024-02-27,JN_01,302.74,17.65,6.0,7.96,7.0,7.0,88.2,116.54,77.56,80.07
MNG-2020-0004,mango,Hoedspruit_A,2023-2024,3,B2,2,3,2024-02-13,TM_02,357.95,17.45,5.0,8.84,4.0,6.0,69.14,118.44,76.04,77.84
MNG-2020-0005,mango,Hoedspruit_A,2023-2024,1,B1,16,27,2024-01-21,TM_03,397.96,17.37,6.0,4.16,5.0,7.0,85.11,137.45,123.79,85.48
MNG-2020-0005,mango,Hoedspruit_A,2023-2024,2,B1,19,21,2024-01-15,TM_01,390.84,17.17,5.0,4.77,8.0,5.0,77.67,141.4,130.51,71.31
MNG-2020-0005,mango,Hoedspruit_A,2023-2024,3,B3,9,12,2024-03-01,TM_03,334.09,19.39,4.0,4.19,7.0,6.0,83.0,123.57,113.91,78.18
MNG-2020-0006,mango,Hoedspruit_A,2023-2024,1,B4,14,16,2024-01-20,TM_02,326.38,16.26,6.0,,6.0,4.0,117.64,160.03,81.71,94.96
MNG-2020-0006,mango,Hoedspruit_A,2023-2024,2,B1,12,7,2024-03-03,TM_02,353.06,15.37,6.0,3.27,5.0,4.0,98.21,155.95,112.57,84.61
MNG-2020-0006,mango,Hoedspruit_A,2023-2024,3,B1,16,26,2024-01-27,TM_03,287.71,16.57,6.0,1.98,5.0,5.0,109.36,150.23,93.18,81.13
MNG-2020-0007,mango,Hoedspruit_A,2023-2024,1,B1,15,1,2024-01-19,JN_01,257.85,14.26,4.0,3.04,5.0,7.0,51.74,139.55,124.59,107.22
MNG-2020-0007,mango,Hoedspruit_A,2023-2024,2,B4,3,29,2024-02-04,TM_02,274.13,12.13,6.0,4.05,7.0,7.0,36.06,145.7,109.06,89.58
MNG-2020-0007,mango,Hoedspruit_A,2023-2024,3,B2,7,21,2024-01-18,TM_03,267.02,15.18,,3.27,5.0,8.0,54.46,125.1,114.75,99.04
MNG-2020-0008,mango,Hoedspruit_A,2023-2024,1,B2,14,23,2024-01-26,TM_03,,18.79,7.0,3.37,3.0,4.0,73.12,165.9,118.2,68.23
MNG-2020-0008,mango,Hoedspruit_A,2023-2024,2,B1,15,6,2024-01-20,TM_03,371.38,17.32,8.0,2.37,3.0,6.0,85.76,147.08,123.44,67.5
MNG-2020-0008,mango,Hoedspruit_A,2023-2024,3,B1,2,29,2024-02-06,TM_02,305.05,18.13,9.0,1.89,2.0,5.0,75.73,141.9,115.11,63.42
MNG-2020-0009,mango,Hoedspruit_A,2023-2024,1,B4,8,19,2024-02-21,TM_01,384.4,15.25,7.0,3.41,6.0,8.0,107.37,143.69,89.25,82.71
MNG-2020-0009,mango,Hoedspruit_A,2023-2024,2,B2,7,9,2024-02-11,TM_03,380.92,14.39,7.0,4.18,3.0,6.0,115.79,144.52,83.19,86.89
MNG-2020-0009,mango,Hoedspruit_A,2023-2024,3,B1,19,5,2024-01-23,JN_01,362.39,14.68,7.0,4.22,5.0,5.0,88.94,136.35,77.1,83.15
MNG-2020-0010,mango,Hoedspruit_A,2023-2024,1,B1,15,28,2024-03-02,TM_03,311.99,,3.0,5.9,3.0,5.0,118.33,135.36,91.82,97.07
MNG-2020-0010,mango,Hoedspruit_A,2023-2024,2,B3,14,21,2024-02-18,TM_03,316.18,16.55,4.0,4.83,3.0,5.0,103.07,146.58,118.09,101.43
MNG-2020-0010,mango,Hoedspruit_A,2023-2024,3,B2,1,20,2024-01-23,TM_01,327.23,16.66,3.0,4.48,4.0,4.0,89.61,139.39,94.95,104.29
MNG-2020-0011,mango,Hoedspruit_A,2023-2024,2,B3,11,6,2024-02-18,TM_02,330.44,18.33,7.0,2.74,8.0,5.0,61.49,146.51,94.81,63.59
MNG-2020-0011,mango,Hoedspruit_A,2023-2024,3,B3,19,18,2024-02-10,TM_03,284.28,15.83,5.0,3.25,6.0,5.0,82.01,149.34,85.87,54.33
MNG-2020-0012,mango,Hoedspruit_A,2023-2024,1,B4,8,29,2024-01-22,TM_01,436.85,21.81,,0.52,5.0,5.0,60.43,124.45,96.54,79.78
MNG-2020-0012,mango,Hoedspruit_A,2023-2024,2,B1,19,2,2024-02-23,TM_03,400.63,22.11,5.0,1.99,5.0,6.0,51.97,120.68,115.3,84.59
MNG-2020-0012,mango,Hoedspruit_A,2023-2024,3,B1,14,1,2024-02-05,TM_03,391.79,21.57,5.0,1.88,4.0,6.0,79.99,129.65,128.49,86.33
MNG-2020-0013,mango,Hoedspruit_A,2023-2024,1,B2,13,19,2024-02-13,TM_03,219.81,18.66,8.0,3.75,6.0,5.0,68.24,114.35,97.76,71.46
MNG-2020-0013,mango,Hoedspruit_A,2023-2024,2,B3,19,17,2024-01-17,JN_01,315.0,16.7,8.0,5.95,5.0,5.0,99.36,121.83,104.67,72.57
MNG-2020-0013,mango,Hoedspruit_A,2023-2024,3,B3,8,17,2024-02-22,TM_03,307.0,18.33,8.0,4.38,4.0,5.0,97.5,98.44,116.09,
MNG-2020-0014,mango,Hoedspruit_A,2023-2024,1,B2,5,29,2024-01-22,JN_01,445.59,15.99,7.0,3.76,6.0,5.0,67.67,142.07,126.85,76.66
MNG-2020-0014,mango,Hoedspruit_A,2023-2024,2,B3,16,26,2024-02-25,TM_02,411.95,16.2,7.0,2.18,4.0,7.0,58.84,156.5,130.11,68.77
MNG-2020-0014,mango,Hoedspruit_A,2023-2024,3,B3,9,10,2024-02-04,TM_02,381.82,16.43,7.0,2.87,7.0,5.0,56.28,143.81,123.34,96.1
MNG-2020-0015,mango,Hoedspruit_A,2023-2024,1,B4,12,20,2024-01-30,TM_03,280.14,14.9,5.0,3.36,4.0,4.0,43.76,143.99,102.89,47.38
MNG-2020-0015,mango,Hoedspruit_A,2023-2024,2,B3,16,28,2024-02-26,TM_02,269.25,17.89,3.0,2.33,5.0,3.0,38.26,137.97,101.95,57.76
MNG-2020-0015,mango,Hoedspruit_A,2023-2024,3,B1,6,5,2024-02-23,TM_01,302.88,16.08,5.0,4.24,5.0,4.0,55.44,150.22,101.68,52.9
MNG-2020-0016,mango,Hoedspruit_A,2023-2024,1,B1,8,2,2024-03-03,TM_02,395.06,17.16,6.0,2.26,5.0,7.0,118.87,149.54,104.8,70.77
MNG-2020-0016,mango,Hoedspruit_A,2023-2024,3,B1,14,12,2024-02-22,TM_03,404.27,17.99,,3.32,5.0,6.0,154.48,149.46,105.32,
MNG-2020-0017,mango,Hoedspruit_A,2023-2024,1,B2,1,15,2024-03-01,JN_01,412.55,16.55,8.0,3.41,4.0,4.0,93.49,156.66,102.64,75.61
MNG-2020-0017,mango,Hoedspruit_A,2023-2024,2,B1,9,6,2024-01-20,TM_03,367.35,,8.0,3.23,5.0,5.0,88.99,156.25,109.89,71.29
MNG-2020-0017,mango,Hoedspruit_A,2023-2024,3,B3,1,22,2024-02-11,TM_01,381.13,16.95,7.0,3.7,3.0,5.0,118.65,165.17,97.25,79.31
MNG-2020-0018,mango,Hoedspruit_A,2023-2024,1,B2,11,3,2024-02-25,TM_01,364.0,16.35,6.0,1.38,4.0,5.0,60.22,120.96,89.71,80.75
MNG-2020-0018,mango,Hoedspruit_A,2023-2024,2,B2,16,28,2024-01-24,TM_03,386.67,16.52,7.0,1.07,4.0,5.0,29.52,131.84,106.16,79.15
MNG-2020-0018,mango,Hoedspruit_A,2023-2024,3,B4,6,29,2024-02-25,TM_02,377.68,15.08,7.0,0.5,4.0,5.0,38.17,130.87,103.01,69.69
MNG-2020-0019,mango,Hoedspruit_A,2023-2024,1,B3,11,20,2024-02-03,JN_01,386.47,15.33,5.0,4.86,6.0,5.0,66.11,151.05,110.08,94.75
MNG-2020-0019,mango,Hoedspruit_A,2023-2024,2,B2,3,10,2024-02-06,JN_01,377.8,16.93,3.0,4.26,7.0,5.0,71.95,136.32,,97.14
MNG-2020-0019,mango,Hoedspruit_A,2023-2024,3,B2,15,22,2024-02-18,JN_01,417.33,15.49,4.0,4.04,5.0,5.0,80.12,157.27,100.14,80.7
MNG-2020-0020,mango,Hoedspruit_A,2023-2024,1,B2,3,3,2024-01-22,TM_02,392.2,18.68,4.0,4.84,5.0,5.0,29.81,146.64,95.49,76.24
MNG-2020-0020,mango,Hoedspruit_A,2023-2024,2,B2,8,16,2024-02-03,TM_02,346.3,16.97,4.0,3.19,5.0,4.0,57.94,143.76,106.04,70.09
MNG-2020-0020,mango,Hoedspruit_A,2023-2024,3,B3,18,29,2024-01-27,JN_01,345.66,17.29,4.0,3.45,4.0,3.0,72.05,152.84,105.57,71.27
MNG-2020-0021,mango,Hoedspruit_A,2023-2024,1,B4,8,28,2024-02-07,TM_01,356.11,19.45,2.0,1.5,4.0,7.0,89.52,150.76,94.92,69.02
MNG-2020-0021,mango,Hoedspruit_A,2023-2024,2,B1,16,24,2024-01-25,TM_02,363.18,19.67,,2.82,3.0,7.0,96.8,147.67,94.33,
MNG-2020-0021,mango,Hoedspruit_A,2023-2024,3,B1,17,18,2024-03-02,TM_02,365.31,19.58,2.0,2.35,3.0,5.0,96.01,154.61,91.01,64.15
MNG-2020-0022,mango,Hoedspruit_A,2023-2024,1,B4,3,8,2024-02-24,JN_01,404.8,16.82,7.0,3.75,4.0,5.0,107.61,130.58,102.37,55.74
MNG-2020-0022,mango,Hoedspruit_A,2023-2024,2,B3,14,28,2024-02-05,JN_01,380.25,16.44,6.0,,7.0,7.0,101.54,153.27,79.78,60.43
MNG-2020-0022,mango,Hoedspruit_A,2023-2024,3,B2,19,14,2024-03-03,TM_03,360.95,17.06,7.0,5.03,6.0,6.0,95.42,151.99,95.24,57.81
MNG-2020-0023,mango,Hoedspruit_A,2023-2024,1,B2,15,12,2024-02-22,TM_01,390.75,19.92,4.0,2.88,6.0,6.0,111.84,143.97,99.89,67.87
MNG-2020-0023,mango,Hoedspruit_A,2023-2024,2,B1,2,2,2024-02-16,TM_02,375.36,19.74,5.0,0.4,4.0,6.0,118.97,143.39,106.63,75.19
MNG-2020-0023,mango,Hoedspruit_A,2023-2024,3,B2,7,14,2024-02-25,TM_01,395.95,17.73,9.0,1.46,5.0,5.0,119.11,138.85,116.83,85.92
MNG-2020-0024,mango,Hoedspruit_A,2023-2024,1,B2,1,23,2024-02-29,JN_01,357.97,18.23,5.0,8.33,7.0,8.0,59.92,141.98,118.56,91.05
MNG-2020-0024,mango,Hoedspruit_A,2023-2024,2,B2,19,17,2024-02-22,TM_03,356.24,15.14,3.0,6.13,9.0,6.0,78.32,155.9,113.0,83.58
MNG-2020-0024,mango,Hoedspruit_A,2023-2024,3,B4,4,16,2024-02-07,JN_01,376.11,17.36,3.0,9.32,7.0,7.0,63.8,148.76,125.73,83.31
MNG-2020-0025,mango,Hoedspruit_A,2023-2024,1,B4,4,17,2024-01-16,TM_03,388.68,18.73,7.0,3.99,5.0,4.0,84.03,134.44,95.89,98.58
MNG-2020-0025,mango,Hoedspruit_A,2023-2024,2,B4,6,1,2024-01-24,TM_01,417.93,18.82,8.0,5.3,5.0,4.0,83.36,122.84,95.54,95.85
MNG-2020-0025,mango,Hoedspruit_A,2023-2024,3,B3,5,27,2024-03-01,TM_02,435.05,16.86,6.0,5.91,4.0,4.0,76.65,133.77,93.9,101.03
MNG-2020-0026,mango,Hoedspruit_A,2023-2024,2,B4,13,5,2024-02-02,TM_01,431.19,18.65,5.0,6.53,4.0,,33.85,160.53,107.07,64.9
MNG-2020-0026,mango,Hoedspruit_A,2023-2024,3,B4,16,25,2024-01-22,TM_01,459.33,19.65,5.0,5.33,6.0,6.0,62.03,148.16,100.0,76.09
MNG-2021-0001,mango,Hoedspruit_A,2023-2024,2,B1,17,16,2024-03-03,JN_01,344.22,16.45,9.0,6.12,7.0,7.0,67.84,143.55,92.96,79.71
MNG-2021-0002,mango,Hoedspruit_A,2023-2024,1,B1,3,21,2024-02-25,TM_02,360.94,14.43,7.0,4.63,3.0,6.0,107.47,168.18,132.93,89.56
MNG-2021-0002,mango,Hoedspruit_A,2023-2024,2,B3,11,4,2024-01-26,TM_02,347.5,15.75,7.0,5.3,2.0,6.0,107.83,148.32,123.96,84.66
MNG-2021-0002,mango,Hoedspruit_A,2023-2024,3,B2,16,27,2024-03-04,TM_02,303.59,12.87,6.0,4.69,1.0,6.0,108.37,157.23,127.88,80.38
MNG-2021-0003,mango,Hoedspruit_A,2023-2024,1,B4,14,7,2024-01-16,TM_01,312.98,12.99,5.0,5.97,9.0,6.0,90.81,129.14,100.37,74.46
MNG-2021-0003,mango,Hoedspruit_A,2023-2024,2,B4,19,4,2024-02-24,TM_02,346.3,14.99,5.0,4.17,7.0,7.0,81.84,119.83,96.44,79.48
MNG-2021-0003,mango,Hoedspruit_A,2023-2024,3,B1,5,22,2024-01-30,TM_01,323.73,14.73,8.0,3.04,6.0,8.0,80.21,128.36,108.72,85.32
MNG-2021-0004,mango,Hoedspruit_A,2023-2024,1,B3,1,23,2024-03-11,TM_02,407.1,16.41,7.0,4.19,4.0,6.0,65.14,135.41,110.39,67.89
MNG-2021-0004,mango,Hoedspruit_A,2023-2024,2,B1,13,25,2024-01-16,TM_01,369.87,13.98,4.0,3.28,4.0,5.0,96.45,138.31,101.53,75.06
MNG-2021-0004,mango,Hoedspruit_A,2023-2024,3,B4,13,23,2024-01-17,TM_01,335.74,16.1,5.0,2.65,5.0,6.0,58.11,142.37,98.33,62.43
MNG-2021-0005,mango,Hoedspruit_A,2023-2024,2,B1,14,19,2024-02-05,TM_01,324.3,19.5,3.0,2.1,3.0,5.0,83.77,141.97,129.1,60.96
MNG-2021-0005,mango,Hoedspruit_A,2023-2024,3,B1,4,5,2024-02-18,TM_02,347.48,20.81,4.0,,2.0,6.0,95.21,131.47,126.06,41.48
MNG-2021-0006,mango,Hoedspruit_A,2023-2024,1,B3,13,10,2024-03-08,TM_03,424.97,18.86,4.0,3.7,1.0,4.0,58.53,167.44,134.29,71.12
MNG-2021-0006,mango,Hoedspruit_A,2023-2024,2,B2,6,15,2024-02-05,TM_03,360.33,21.9,4.0,3.8,4.0,5.0,73.56,166.89,142.95,76.26
MNG-2021-0006,mango,Hoedspruit_A,2023-2024,3,B3,17,22,2024-02-27,TM_03,335.55,17.89,4.0,3.26,5.0,3.0,59.28,168.43,129.28,72.52
MNG-2021-0007,mango,Hoedspruit_A,2023-2024,1,B1,12,7,2024-02-03,TM_02,431.12,17.45,8.0,4.39,5.0,5.0,154.39,145.64,105.77,86.6
MNG-2021-0007,mango,Hoedspruit_A,2023-2024,2,B3,1,18,2024-02-13,TM_01,417.47,16.4,8.0,4.6,5.0,6.0,142.24,153.54,91.18,82.21
MNG-2021-0007,mango,Hoedspruit_A,2023-2024,3,B1,13,14,2024-01-31,TM_01,414.64,17.63,9.0,4.15,6.0,7.0,156.01,151.09,101.5,89.29
MNG-2021-0008,mango,Hoedspruit_A,2023-2024,1,B4,5,21,2024-02-22,JN_01,404.74,15.8,6.0,3.1,7.0,6.0,113.21,143.43,86.63,84.71
MNG-2021-0008,mango,Hoedspruit_A,2023-2024,2,B4,10,15,2024-02-21,TM_02,340.31,14.95,6.0,3.83,6.0,5.0,95.1,138.5,78.65,94.52
MNG-2021-0008,mango,Hoedspruit_A,2023-2024,3,B1,18,28,2024-01-31,JN_01,,17.56,6.0,3.23,6.0,5.0,119.62,140.21,77.59,80.92
MNG-2021-0009,mango,Hoedspruit_A,2023-2024,1,B3,1,19,2024-02-01,TM_02,318.46,13.67,5.0,3.65,5.0,6.0,42.47,131.47,102.03,76.08
MNG-2021-0009,mango,Hoedspruit_A,2023-2024,2,B4,8,25,2024-03-14,TM_03,303.11,14.15,4.0,4.53,4.0,6.0,66.98,128.57,110.37,77.04
MNG-2021-0009,mango,Hoedspruit_A,2023-2024,3,B2,13,22,2024-01-22,TM_01,318.8,13.92,4.0,4.43,4.0,7.0,50.74,126.47,105.81,79.18
MNG-2021-0010,mango,Hoedspruit_A,2023-2024,1,B1,4,1,2024-02-04,JN_01,355.97,14.34,6.0,4.68,3.0,3.0,91.12,152.91,97.37,80.99
MNG-2021-0010,mango,Hoedspruit_A,2023-2024,2,B2,14,18,2024-01-15,TM_02,370.9,15.52,6.0,3.97,,3.0,74.95,128.3,97.45,89.44
MNG-2021-0010,mango,Hoedspruit_A,2023-2024,3,B1,12,26,2024-02-05,TM_01,354.55,16.02,6.0,4.81,3.0,2.0,96.95,143.17,107.11,86.59
MNG-2021-0011,mango,Hoedspruit_A,2023-2024,1,B2,3,23,2024-02-28,JN_01,393.69,19.32,4.0,2.69,5.0,6.0,104.42,121.36,70.73,52.31
MNG-2021-0011,mango,Hoedspruit_A,2023-2024,3,B4,16,15,2024-02-04,TM_02,350.6,19.93,4.0,,2.0,5.0,120.42,119.77,66.05,61.39
MNG-2021-0012,mango,Hoedspruit_A,2023-2024,1,B4,19,18,2024-02-24,JN_01,301.6,16.2,5.0,3.58,5.0,7.0,65.87,134.63,116.21,60.75
MNG-2021-0012,mango,Hoedspruit_A,2023-2024,2,B2,11,22,2024-02-13,TM_03,332.73,13.9,5.0,3.56,5.0,7.0,,116.49,103.63,6.73
MNG-2021-0013,mango,Hoedspruit_A,2023-2024,1,B2,16,25,2024-03-03,TM_02,372.81,15.66,5.0,6.52,3.0,8.0,74.47,119.11,109.55,71.33
MNG-2021-0013,mango,Hoedspruit_A,2023-2024,2,B4,16,21,2024-01-25,TM_01,329.24,17.22,5.0,6.98,4.0,8.0,87.4,108.16,,65.41
MNG-2021-0013,mango,Hoedspruit_A,2023-2024,3,B2,1,3,2024-02-10,TM_03,351.86,,6.0,6.85,3.0,8.0,,134.54,107.95,71.9
MNG-2021-0014,mango,Hoedspruit_A,2023-2024,1,B4,18,9,2024-01-28,TM_01,370.89,16.65,7.0,3.57,7.0,7.0,120.17,150.9,122.27,48.4
MNG-2021-0015,mango,Hoedspruit_A,2023-2024,1,B3,19,11,2024-02-25,TM_02,385.62,1.43,5.0,3.57,5.0,8.0,52.93,14.39,96.27,80.76
MNG-2021-0015,mango,Hoedspruit_A,2023-2024,2,B2,14,18,2024-02-17,TM_03,376.61,14.54,7.0,4.54,6.0,,96.21,151.12,109.72,76.52
MNG-2021-0015,mango,Hoedspruit_A,2023-2024,3,B2,2,26,2024-01-25,TM_01,342.07,14.53,5.0,4.12,4.0,7.0,93.64,162.1,114.94,83.88
MNG-2021-0016,mango,Hoedspruit_A,2023-2024,1,B3,3,6,2024-02-08,TM_02,355.74,16.89,7.0,7.31,5.0,8.0,63.29,118.86,127.25,87.34
MNG-2021-0016,mango,Hoedspruit_A,2023-2024,2,B3,7,7,2024-03-03,TM_03,311.32,17.56,,7.82,5.0,6.0,36.12,135.9,115.48,83.44
MNG-2021-0016,mango,Hoedspruit_A,2023-2024,3,B4,10,10,2024-01-15,TM_03,329.99,17.33,6.0,7.52,,7.0,64.22,,131.61,86.01
MNG-2021-0017,mango,Hoedspruit_A,2023-2024,1,B3,14,5,2024-03-06,JN_01,345.83,19.34,7.0,7.02,5.0,4.0,89.19,104.36,124.4,40.7
MNG-2021-0017,mango,Hoedspruit_A,2023-2024,2,B3,6,29,2024-01-26,TM_03,371.77,-19.46,6.0,6.66,6.0,5.0,82.07,98.42,114.61,33.71
MNG-2021-0017,mango,Hoedspruit_A,2023-2024,3,B4,8,23,2024-02-21,TM_03,317.53,20.55,6.0,6.32,6.0,6.0,78.94,109.07,114.12,50.52
MNG-2021-0018,mango,Hoedspruit_A,2023-2024,1,B2,6,28,2024-02-25,TM_03,277.14,18.28,8.0,1.64,3.0,7.0,79.91,162.66,120.95,66.55
MNG-2021-0018,mango,Hoedspruit_A,2023-2024,2,B3,19,27,2024-02-10,TM_03,318.49,18.2,7.0,2.55,4.0,7.0,56.05,173.27,98.68,80.16
MNG-2021-0018,mango,Hoedspruit_A,2023-2024,3,B4,9,10,2024-01-23,JN_01,302.81,17.36,7.0,2.47,5.0,7.0,63.82,155.91,122.71,79.88
MNG-2021-0019,mango,Hoedspruit_A,2023-2024,1,B4,9,12,2024-02-15,JN_01,373.96,16.43,4.0,5.16,4.0,3.0,75.41,134.3,118.98,81.99
MNG-2021-0019,mango,Hoedspruit_A,2023-2024,2,B1,14,2,2024-02-25,TM_02,467.12,15.42,5.0,4.78,4.0,4.0,64.1,127.84,125.01,77.13
MNG-2021-0019,mango,Hoedspruit_A,2023-2024,3,B3,3,10,2024-03-06,TM_03,376.73,18.86,3.0,3.52,6.0,4.0,55.03,126.04,128.83,72.62
MNG-2021-0020,mango,Hoedspruit_A,2023-2024,1,B1,2,23,2024-02-26,TM_03,361.61,15.77,6.0,5.63,4.0,5.0,112.47,,92.92,81.66
MNG-2021-0020,mango,Hoedspruit_A,2023-2024,2,B1,14,3,2024-01-21,TM_03,350.6,15.8,6.0,5.1,2.0,4.0,129.43,133.03,94.09,90.99
MNG-2021-0020,mango,Hoedspruit_A,2023-2024,3,B4,12,6,2024-02-03,JN_01,304.45,16.89,6.0,4.57,3.0,4.0,124.79,146.49,85.52,76.67
MNG-2021-0021,mango,Hoedspruit_A,2023-2024,1,B2,11,23,2024-02-25,TM_01,391.79,12.79,6.0,5.34,5.0,6.0,63.69,142.6,110.83,72.93
MNG-2021-0021,mango,Hoedspruit_A,2023-2024,2,B3,18,13,2024-03-10,TM_01,376.36,13.18,6.0,5.34,6.0,6.0,52.07,152.71,102.55,81.01
MNG-2021-0021,mango,Hoedspruit_A,2023-2024,3,B4,6,10,2024-02-29,TM_01,407.03,14.42,7.0,5.5,4.0,6.0,56.25,132.31,105.59,85.8
MNG-2021-0022,mango,Hoedspruit_A,2023-2024,1,B4,7,9,2024-03-01,TM_02,397.0,19.13,6.0,6.26,5.0,6.0,108.81,141.64,126.68,85.42
MNG-2021-0022,mango,Hoedspruit_A,2023-2024,2,B4,7,5,2024-02-29,TM_02,400.8,19.39,9.0,6.04,4.0,7.0,115.54,145.7,126.68,82.13
MNG-2021-0022,mango,Hoedspruit_A,2023-2024,3,B4,6,20,2024-03-09,JN_01,388.15,20.77,8.0,5.73,6.0,5.0,95.87,124.67,110.91,82.37
MNG-2021-0023,mango,Hoedspruit_A,2023-2024,1,B3,7,4,2024-02-16,JN_01,348.07,15.0,4.0,5.18,4.0,6.0,96.31,138.39,117.45,87.8
MNG-2021-0023,mango,Hoedspruit_A,2023-2024,2,B4,5,11,2024-01-22,TM_02,375.93,15.83,5.0,6.27,7.0,6.0,96.17,132.45,130.36,80.68
MNG-2021-0023,mango,Hoedspruit_A,2023-2024,3,B3,6,11,2024-01-30,TM_01,333.68,14.78,7.0,4.6,5.0,6.0,108.11,130.8,113.95,82.39
MNG-2021-0024,mango,Hoedspruit_A,2023-2024,1,B1,14,20,2024-02-01,TM_03,299.74,18.96,5.0,2.85,3.0,5.0,69.37,137.83,121.35,68.93
MNG-2021-0024,mango,Hoedspruit_A,2023-2024,2,B4,5,9,2024-01-24,TM_02,326.58,19.17,4.0,2.59,3.0,4.0,81.8,136.78,102.87,84.97
MNG-2021-0024,mango,Hoedspruit_A,2023-2024,3,B4,11,25,2024-03-03,JN_01,307.43,19.31,5.0,1.92,4.0,4.0,90.63,137.02,108.15,77.4
MNG-2021-0025,mango,Hoedspruit_A,2023-2024,2,B2,4,8,2024-02-19,TM_01,319.98,17.78,6.0,5.48,3.0,6.0,39.58,138.95,122.62,84.41
MNG-2021-0025,mango,Hoedspruit_A,2023-2024,3,B4,11,2,2024-02-02,JN_01,410.08,17.49,6.0,5.28,3.0,5.0,59.51,144.74,126.22,90.96
MNG-2021-0026,mango,Hoedspruit_A,2023-2024,1,B2,3,25,2024-03-04,TM_03,390.92,17.52,4.0,5.1,5.0,6.0,112.0,129.02,114.71,102.46
MNG-2021-0026,mango,Hoedspruit_A,2023-2024,2,B3,6,19,2024-03-13,TM_01,376.03,17.44,,6.12,4.0,6.0,110.88,124.7,124.51,83.67
MNG-2021-0026,mango,Hoedspruit_A,2023-2024,3,B4,19,19,2024-02-14,TM_02,394.74,14.12,5.0,5.83,4.0,5.0,96.8,120.72,123.87,95.85
MNG-2022-0001,mango,Hoedspruit_A,2023-2024,1,B3,13,27,2024-02-12,TM_02,332.39,20.01,6.0,4.86,3.0,5.0,71.89,144.57,82.4,76.46
MNG-2022-0001,mango,Hoedspruit_A,2023-2024,2,B2,3,11,2024-01-25,JN_01,327.01,19.18,6.0,3.53,5.0,4.0,66.14,145.48,104.99,76.29
MNG-2022-0002,mango,Hoedspruit_A,2023-2024,1,B4,5,15,2024-01-24,TM_03,268.25,17.02,5.0,7.93,3.0,7.0,71.18,,107.01,81.92
MNG-2022-0002,mango,Hoedspruit_A,2023-2024,2,B4,7,6,2024-02-16,JN_01,306.85,17.15,6.0,7.93,5.0,6.0,69.55,147.43,115.5,85.08
MNG-2022-0002,mango,Hoedspruit_A,2023-2024,3,B3,14,16,2024-03-01,JN_01,259.78,,5.0,8.71,2.0,7.0,89.75,143.13,113.89,83.64
MNG-2022-0003,mango,Hoedspruit_A,2023-2024,1,B2,5,16,2024-02-12,TM_02,338.4,19.03,6.0,6.46,4.0,5.0,67.08,160.67,126.71,77.76
MNG-2022-0003,mango,Hoedspruit_A,2023-2024,2,B2,15,18,2024-01-24,TM_01,282.8,19.34,6.0,5.69,4.0,5.0,45.64,147.08,127.59,83.57
MNG-2022-0003,mango,Hoedspruit_A,2023-2024,3,B4,5,29,2024-03-04,JN_01,324.36,59.96,5.0,5.48,4.0,5.0,68.42,135.72,135.89,70.37
MNG-2022-0004,mango,Hoedspruit_A,2023-2024,1,B1,15,12,2024-01-19,TM_03,330.65,15.65,5.0,3.31,5.0,5.0,120.09,162.62,103.01,91.41
MNG-2022-0004,mango,Hoedspruit_A,2023-2024,2,B3,10,13,2024-02-17,TM_01,338.97,12.91,5.0,1.66,5.0,6.0,98.23,175.83,106.78,83.32
MNG-2022-0004,mango,Hoedspruit_A,2023-2024,3,B4,10,2,2024-02-22,TM_01,359.81,15.36,4.0,2.82,2.0,5.0,122.96,185.02,91.41,85.06
MNG-2022-0005,mango,Hoedspruit_A,2023-2024,1,B4,3,24,2024-01-15,JN_01,337.26,18.19,6.0,4.82,6.0,5.0,40.74,125.5,121.18,83.38
MNG-2022-0005,mango,Hoedspruit_A,2023-2024,2,B3,8,6,2024-02-05,TM_03,376.86,,7.0,5.18,5.0,5.0,59.05,118.18,128.48,79.49
MNG-2022-0005,mango,Hoedspruit_A,2023-2024,3,B3,18,22,2024-03-04,TM_03,342.44,15.4,7.0,5.57,6.0,6.0,50.28,110.94,116.54,84.89
MNG-2022-0006,mango,Hoedspruit_A,2023-2024,1,B4,10,26,2024-02-24,JN_01,,17.03,7.0,4.54,4.0,6.0,134.62,132.04,157.81,95.57
MNG-2022-0006,mango,Hoedspruit_A,2023-2024,2,B1,5,18,2024-03-11,TM_03,329.72,15.69,5.0,5.23,4.0,,126.7,149.2,112.14,84.5
